"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"157",22088276,"Spacious and peaceful apartment in Nolita / SoHo",31880119,"Zach","Manhattan","NoHo",40.72541,-73.99544,"Entire home/apt",175,30,9,2018-08-26,0.22,1,0
"158",24608922,"Skyscraper View - Loving it!",84862540,"Christelle","Manhattan","Battery Park City",40.70879,-74.01584,"Private room",99,30,6,2018-08-26,0.17,1,0
"159",25285159,"Sunny Bedroom in Brooklyn",3734323,"Colin","Brooklyn","Bushwick",40.68862,-73.91215,"Private room",50,30,5,2018-08-26,0.14,2,0
"160",26183173,"Cozy apartment at the south tip of central park",99658452,"Tina","Manhattan","Midtown",40.76086,-73.96598,"Entire home/apt",100,30,1,2018-08-26,0.03,1,0
"161",26609429,"Cozy home in UWS",199584723,"Rachel","Manhattan","Upper West Side",40.79431,-73.97542,"Private room",60,30,6,2018-08-26,0.18,1,0
"162",36442,"Great location. Spacious 2BR near PROSPECT PARK",137432,"Paz","Brooklyn","Prospect Heights",40.67447,-73.96619,"Entire home/apt",121,30,4,2018-08-27,0.04,1,363
"163",206316,"Sunny, Spacious Studio in Ft.Greene",1014639,"Brett","Brooklyn","Fort Greene",40.6878,-73.97253,"Entire home/apt",157,30,4,2018-08-27,0.09,1,0
"164",752202,"Comfortable Entire Apartment in Historic Mansion",3955766,"Emily","Brooklyn","Crown Heights",40.67784,-73.94706,"Entire home/apt",110,15,113,2018-08-27,1.12,1,0
"165",9945515,"East Williamsburg Private Room by L train",8515724,"J","Brooklyn","Williamsburg",40.70757,-73.94057,"Private room",50,1,30,2018-08-27,0.47,2,0
"166",13730254,"East Village Sunny Studio",30708411,"Ramses","Manhattan","Gramercy",40.73326,-73.98435,"Entire home/apt",140,30,7,2018-08-27,0.16,1,0
"167",14351733,"Private Room beside the 7 Train!",46015557,"Megan","Queens","Sunnyside",40.74634,-73.91327,"Private room",60,30,15,2018-08-27,0.26,1,0
"168",14968403,"Warwick & Bethel stays at ""The Brooklyn Mansion""",49508002,"Ivia","Brooklyn","Bushwick",40.69109,-73.92258,"Entire home/apt",200,30,6,2018-08-27,0.12,1,365
"169",20741509,"Hrlem Brownstone,By CentralPark.22 min Time Square",148544231,"Khalif","Manhattan","Harlem",40.80702,-73.95539,"Private room",105,3,13,2018-08-27,0.3,1,168
"170",22048368,"Private room in bright Greenpoint apartment",88739067,"Joana","Brooklyn","Greenpoint",40.73476,-73.95942,"Private room",52,30,4,2018-08-27,0.1,1,0
"171",22984370,"Gorgeous skyline condo in trendy Bushwick",1300215,"Lisa","Brooklyn","Bushwick",40.70013,-73.91272,"Private room",75,3,12,2018-08-27,0.35,1,0
"172",26688805,"Beautiful Bedstuy Brooklyn Bedroom",153900772,"Stacy","Brooklyn","Bedford-Stuyvesant",40.68241,-73.92214,"Private room",51,2,4,2018-08-27,0.12,1,0
"173",27160938,"Gorgeous light filled Brooklyn Brownstone",12337810,"Praise","Brooklyn","Bedford-Stuyvesant",40.68587,-73.94126,"Entire home/apt",192,30,2,2018-08-27,0.06,1,0
"174",27361805,"Patio suite with terrace",3508047,"Brian","Brooklyn","Bushwick",40.69991,-73.92511,"Private room",45,30,2,2018-08-27,0.06,2,0
"175",27436322,"King Sized Room; Bay Ridge",84155085,"Ridhima","Brooklyn","Bay Ridge",40.63254,-74.02365,"Private room",49,30,1,2018-08-27,0.03,1,0
"176",9589133,"Perfect 2bd-retreat in quaint, foodie area",605354,"Annie","Brooklyn","Carroll Gardens",40.67793,-73.99659,"Entire home/apt",155,30,2,2018-08-28,0.04,1,6
"177",13424027,"LOFT-LIKE FLOOR THRU BROWNSTONE LIGHT SPACIOUS",4991034,"Jyllian","Brooklyn","Prospect Heights",40.67735,-73.96434,"Entire home/apt",175,30,5,2018-08-28,0.09,1,0
"178",19172071,"Cosy One bedroom apartment close to Central Park",14271995,"Pierre","Manhattan","Upper East Side",40.76738,-73.95487,"Entire home/apt",115,30,8,2018-08-28,0.17,1,0
"179",21139788,"Sunny room in a spacious Williamsburg apt",17344471,"Chris","Brooklyn","Williamsburg",40.71719,-73.94198,"Private room",75,1,28,2018-08-28,0.66,2,0
"180",26716338,"* Lovely Washington Heights Room *",116308258,"Aida","Manhattan","Washington Heights",40.83485,-73.93897,"Private room",70,30,2,2018-08-28,0.06,1,0
"181",289020,"Sunny 1BR Center of East Village!",347036,"Jasmine","Manhattan","East Village",40.72976,-73.98684,"Entire home/apt",188,30,15,2018-08-29,0.15,1,0
"182",7383380,"Large loft in Bushwick",4907734,"Paul","Brooklyn","Bushwick",40.70109,-73.93972,"Private room",49,30,14,2018-08-29,0.23,1,0
"183",15253883,"Spacious & Bright Midtown 1 Bedroom -Elevator Bldg",96867847,"Matthew","Manhattan","Midtown",40.75702,-73.9635,"Entire home/apt",175,30,10,2018-08-29,0.19,1,0
"184",16377436,"Big, sunny bedroom with workspace and modern decor",100595030,"Michael","Brooklyn","Williamsburg",40.71349,-73.94955,"Private room",83,6,11,2018-08-29,0.22,2,31
"185",19273509,"Astoria home 2 living rooms/ 1 bedroom/1 bath",4969033,"Bella","Queens","Astoria",40.76633,-73.90888,"Entire home/apt",99,30,30,2018-08-29,0.66,1,0
"186",25135607,"Quiet, sunny Greenpoint apartment perfect for 4",31612339,"Julia","Brooklyn","Greenpoint",40.73821,-73.95288,"Entire home/apt",150,30,6,2018-08-29,0.18,1,0
"187",27733542,"Spacious room in awesome Bushwick townhouse",6591232,"Sebastien","Brooklyn","Bushwick",40.69357,-73.92495,"Private room",40,30,1,2018-08-29,0.03,1,0
"188",7843390,"Artist Apt Room w/ Rooftop",1810885,"Alex","Manhattan","East Village",40.7259,-73.97974,"Private room",74,1,55,2018-08-30,0.8,3,87
"189",12713927,"Private room #3",66269338,"Peggy","Queens","Jackson Heights",40.74775,-73.88777,"Private room",45,30,33,2018-08-30,0.57,2,0
"190",24657328,"Heart of the City",173373234,"Alexander M","Manhattan","Midtown",40.75842,-73.9718,"Entire home/apt",199,30,7,2018-08-30,0.2,2,364
"191",25231230,"Clean, quiet, close to Columbia and transit.",190629348,"Xinhua","Manhattan","Upper West Side",40.80255,-73.96325,"Private room",45,30,7,2018-08-30,0.2,1,0
"192",3311834,"Apartment - private kitchen & bath",13611255,"Lamee","Brooklyn","Bedford-Stuyvesant",40.688,-73.93568,"Entire home/apt",81,30,81,2018-08-31,0.98,3,282
"193",4517848,"Landmark 1 Bedroom has 2 beds, Free WiFi",7245581,"Michael","Manhattan","Washington Heights",40.83442,-73.9387,"Entire home/apt",63,180,7,2018-08-31,0.1,17,98
"194",9958558,"Lincoln Center Fully Furnished",51171909,"Siyi","Manhattan","Upper West Side",40.77527,-73.97909,"Private room",50,30,12,2018-08-31,0.19,1,0
"195",12986728,"HUGE room for rent in AUGUST in HAMILTON HEIGHTS",6069897,"Justine","Manhattan","Harlem",40.82379,-73.95119,"Private room",40,30,2,2018-08-31,0.04,1,0
"196",13411035,"Charming 3 BR in Midtown West",61391963,"Stay With Vibe","Manhattan","Hell's Kitchen",40.76375,-73.98927,"Entire home/apt",185,30,4,2018-08-31,0.08,123,0
"197",15548301,"Small room w/backyard",97521826,"Armelle","Brooklyn","Bedford-Stuyvesant",40.68799,-73.95835,"Private room",90,30,1,2018-08-31,0.03,1,0
"198",15989608,"Spacious room w/ own bathroom in the East Village",6049738,"","Manhattan","East Village",40.73038,-73.98677,"Private room",76,30,4,2018-08-31,0.08,2,0
"199",22219529,"Modern 2-person room near Subway in Bushwick",101970559,"Sergii","Queens","Ridgewood",40.69417,-73.90453,"Shared room",42,30,3,2018-08-31,0.08,3,364
"200",22337421,"Cozy Sunny Private Room in Bed-Stuy Brooklyn",5891676,"Miao","Brooklyn","Bedford-Stuyvesant",40.69136,-73.95341,"Private room",70,2,40,2018-08-31,1.01,1,0
"201",22775292,"HUGE Bushwick Room with TERRACE & Pool",413447,"Noelle","Brooklyn","Bushwick",40.70175,-73.9167,"Private room",35,30,4,2018-08-31,0.12,2,0
"202",24635041,"Irving Ave Bedroom Apartment",186178785,"Simon","Brooklyn","Bushwick",40.69549,-73.90848,"Private room",55,14,1,2018-08-31,0.03,1,0
"203",26131873,"Stunning 1 Bedroom 2 Bathroom in Midtown",61391963,"Stay With Vibe","Manhattan","Hell's Kitchen",40.76194,-73.99124,"Entire home/apt",199,30,1,2018-08-31,0.03,123,0
"204",26867963,"Midtown Apartment- very convenient location!",3710483,"Jennifer","Manhattan","Chelsea",40.75347,-73.99883,"Entire home/apt",175,30,3,2018-08-31,0.09,1,0
"205",27065834,"Sunny one bedroom in the Friends Building",83856521,"Casey","Manhattan","West Village",40.73339,-74.00609,"Entire home/apt",281,30,3,2018-08-31,0.09,1,0
"206",27173844,"Midtown (near Korean town) spacious private room",74529394,"Siyu","Manhattan","Midtown",40.74667,-73.9856,"Private room",80,30,2,2018-08-31,0.06,1,0
"207",27389647,"Master Bed/Bath near Lincoln Center in high-rise",119531605,"Nicole","Manhattan","Upper West Side",40.77482,-73.9904,"Private room",99,30,7,2018-08-31,0.21,1,0
"208",306702,"Spacious + Sunny Studio in Ft. Greene Brooklyn!",1577493,"Tina","Brooklyn","Fort Greene",40.68786,-73.97421,"Private room",135,30,16,2018-09-01,0.15,1,0
"209",6807836,"Beautiful large double room in Brooklyn",2136825,"Guadalupe","Brooklyn","Flatbush",40.64133,-73.95771,"Private room",84,30,3,2018-09-01,0.07,1,180
"210",14036117,"Comfortable 1BR with Laundry NYC",84071996,"Clayton","Manhattan","Washington Heights",40.85721,-73.92791,"Private room",43,30,3,2018-09-01,0.05,1,192
"211",16498294,"COZY BEAUTIFUL APT IN EAST VILLAGE",13312279,"Marta","Manhattan","East Village",40.72678,-73.98514,"Entire home/apt",150,30,17,2018-09-01,0.33,1,0
"212",18734320,"Easy, Comfortable and Convenient!",100784323,"","Manhattan","Washington Heights",40.83371,-73.94437,"Private room",50,2,14,2018-09-01,0.3,1,0
"213",19384034,"Great space for 1 or 2 guests!",135877454,"Zoilo","Queens","Astoria",40.76093,-73.90955,"Entire home/apt",100,30,6,2018-09-01,0.18,1,0
"214",19409421,"Nice room with terrific skyline view in cosy apt",4844197,"Coline","Brooklyn","Williamsburg",40.71082,-73.94875,"Private room",60,30,12,2018-09-01,0.27,1,0
"215",22081741,"Large Sun-filled room in beautiful brownstone home",2738676,"Sarah","Brooklyn","Bedford-Stuyvesant",40.68741,-73.93027,"Private room",49,30,2,2018-09-01,0.05,1,0
"216",27425371,"Bright+Cozy Apartment w/ Balcony",14812962,"Domitille","Brooklyn","Crown Heights",40.67524,-73.9551,"Entire home/apt",160,30,3,2018-09-01,0.09,1,0
"217",27501755,"Spacious, Sunny 1-Bedroom By the Park",557166,"Jonathan","Manhattan","Upper West Side",40.79486,-73.97424,"Entire home/apt",125,30,2,2018-09-01,0.06,1,0
"218",781946,"Room 15m. From Times Square(3 1/2bed 1bathroom",1982425,"Nya","Manhattan","Hell's Kitchen",40.75684,-73.99072,"Private room",6000,7,7,2018-09-02,0.08,3,0
"219",1392673,"Spacious Loft: Cleaning CDC guidelines implemented",7503643,"Vida","Brooklyn","Greenpoint",40.72531,-73.94056,"Entire home/apt",129,30,6,2018-09-02,0.07,52,278
"220",7473909,"Beautiful Room in Central Brooklyn House",14291580,"Ben","Brooklyn","Park Slope",40.67881,-73.9785,"Private room",60,30,7,2018-09-02,0.1,1,0
"221",16687716,"Gorgeous Large Room near LGA",14730722,"Omar £ Jacqueline","Queens","East Elmhurst",40.76385,-73.89146,"Private room",105,31,9,2018-09-02,0.19,1,0
"222",17824129,"NEWLY FURNISHED Studio at Park Avenue South",102763353,"","Manhattan","Midtown",40.74427,-73.98351,"Entire home/apt",120,30,5,2018-09-02,0.11,2,0
"223",20280692,"2 bedroom New York, Queens",46407533,"Alba","Queens","Ditmars Steinway",40.78106,-73.91137,"Entire home/apt",150,30,2,2018-09-02,0.05,1,0
"224",23467186,"MIDTOWN WEST NYC STUDIO",148945774,"Clay And Chris","Manhattan","Hell's Kitchen",40.7662,-73.98356,"Entire home/apt",150,30,13,2018-09-02,0.35,1,0
"225",23520855,"Sunny in Williamsburg: Amazing Location",23667219,"Zoe","Brooklyn","Williamsburg",40.71073,-73.95894,"Private room",65,30,6,2018-09-02,0.17,2,0
"226",26869417,"UES apt right above the Q PRIVATE BATHROOM",143330625,"Jessie","Manhattan","Upper East Side",40.76725,-73.95944,"Private room",75,30,8,2018-09-02,0.24,1,0
"227",26948057,"Central Park West Luxury One bedroom with Balcony",17477908,"Mat","Manhattan","Upper West Side",40.79513,-73.96785,"Entire home/apt",280,30,1,2018-09-02,0.03,8,365
"228",1290315,"Beautifully furnished UWS 1-br near Riverside Park",7016757,"Jessica","Manhattan","Upper West Side",40.77811,-73.98825,"Entire home/apt",200,30,4,2018-09-03,0.04,1,0
"229",13183826,"BROOKLYN ROOM",31628863,"Sasha","Brooklyn","Bensonhurst",40.60357,-73.9942,"Private room",35,30,7,2018-09-03,0.13,1,0
"230",13222140,"Private appartment,minutes from NY citi. Fantastic loc ation, walking distance to manhattan ferry.",15523,"Vadim","Staten Island","Tompkinsville",40.63329,-74.08139,"Private room",72,2,25,2018-09-03,0.42,2,147
"231",14952649,"Eclectic, relaxing yet steps away from the action",94118056,"","Manhattan","Washington Heights",40.84363,-73.93867,"Entire home/apt",120,30,10,2018-09-03,0.18,1,99
"232",17045905,"Private Clean Spacious Sunny E Village Studio Apt",26822855,"Seth","Manhattan","East Village",40.72489,-73.98854,"Entire home/apt",115,30,4,2018-09-03,0.11,1,0
"233",20190053,"Beautiful, family friendly place with great views",25415637,"Jonathan","Brooklyn","Columbia St",40.68478,-74.0031,"Entire home/apt",178,30,11,2018-09-03,0.25,1,0
"234",20401541,"Modern Apartment in east village",3697130,"Vikas","Manhattan","East Village",40.72279,-73.98188,"Entire home/apt",101,30,22,2018-09-03,0.5,1,0
"235",20522971,"Bright Two Bedroom with Outdoor Space",104238268,"","Manhattan","Harlem",40.81249,-73.94722,"Entire home/apt",219,30,6,2018-09-03,0.14,2,0
"236",22345693,"Cozy room in Bushwick Collective",14805627,"Giuseppe","Brooklyn","Bushwick",40.70498,-73.92667,"Private room",38,30,8,2018-09-03,0.2,1,169
"237",25294590,"Your own floor of an apartment in Bushwick",191066963,"Francis","Brooklyn","Bushwick",40.69429,-73.92764,"Entire home/apt",60,30,4,2018-09-03,0.12,1,0
"238",27875571,"Williamsburg LOFT",2141626,"Alejandro","Brooklyn","Williamsburg",40.71062,-73.95263,"Entire home/apt",189,14,1,2018-09-03,0.03,1,40
"239",28082234,"Cozy room In Bedstuy",33432369,"Lydia","Brooklyn","Bedford-Stuyvesant",40.69526,-73.93564,"Private room",90,30,1,2018-09-03,0.03,2,362
"240",6090186,"Location Angel Marlie ( only female)",3250450,"Petya","Queens","Jackson Heights",40.75181,-73.89064,"Private room",40,30,1,2018-09-04,0.03,18,0
"241",10011850,"Midtown Studio steps from Bryant Park",50760546,"CRNY Monthly Rentals","Manhattan","Midtown",40.75104,-73.98276,"Entire home/apt",90,30,5,2018-09-04,0.1,28,187
"242",13126582,"STUNNING ONE BEDROOM IN THE HEART OF NEW YORK CITY",73069526,"Tony","Manhattan","Hell's Kitchen",40.76536,-73.98825,"Entire home/apt",250,30,52,2018-09-04,0.89,1,0
"243",16385859,"Cozy Junior 1BR in inwood.",8571056,"Richard","Manhattan","Inwood",40.86556,-73.92386,"Entire home/apt",50,30,4,2018-09-04,0.08,1,0
"244",20120739,"Large bedroom plus in 2 bdr apartment uptown.",24559370,"Gabrielle","Manhattan","Washington Heights",40.85702,-73.93638,"Private room",70,30,4,2018-09-04,0.09,2,0
"245",21038703,"3 Beds, Uptown , one block train A ,15 min Wall St",40800717,"Fer","Manhattan","Washington Heights",40.84994,-73.93646,"Entire home/apt",85,30,4,2018-09-04,0.1,1,0
"246",28045724,"Heart of Bushwick! Women only",9594567,"Clarissa","Brooklyn","Bushwick",40.70617,-73.92057,"Private room",60,30,1,2018-09-04,0.03,1,0
"247",820218,"Lovely East Village Apartment, Sept. 2 to 5 Only",337159,"","Manhattan","East Village",40.73092,-73.9856,"Entire home/apt",121,2,6,2018-09-05,0.07,1,97
"248",7385692,"Huge 1 bdr, convenient location!",38404959,"Maria","Queens","Ditmars Steinway",40.7792,-73.90747,"Private room",85,30,3,2018-09-05,0.04,2,313
"249",9971730,"Beautiful Private Apt Times Square",31068253,"Trish","Manhattan","West Village",40.73295,-74.00575,"Entire home/apt",200,4,10,2018-09-05,0.16,1,0
"250",10192564,"Room in Lovely, Spacious Upper West Side Apt.",52320041,"Lori","Manhattan","Upper West Side",40.80274,-73.96811,"Private room",80,30,17,2018-09-05,0.29,1,271
"251",15744035,"Large Sunny 1BR Duplex + Huge Terrace Williamsburg",10675384,"John","Brooklyn","Williamsburg",40.71225,-73.94451,"Entire home/apt",160,30,11,2018-09-05,0.21,1,0
"252",19538717,"East Williamsburg Studio",48542743,"Yoon","Brooklyn","Williamsburg",40.71321,-73.93603,"Entire home/apt",89,30,2,2018-09-05,0.06,1,0
"253",22407389,"Lovely bright room in Washington Heights",2924286,"Patricia","Manhattan","Washington Heights",40.85756,-73.93175,"Private room",45,7,10,2018-09-05,0.25,1,199
"254",27831402,"Bright Williamsburg room with huge private terrace",110674731,"","Brooklyn","Williamsburg",40.71094,-73.94576,"Private room",80,30,2,2018-09-05,0.06,1,0
"255",21816519,"Large & bright apartment in the West Village",24123958,"Elliot","Manhattan","West Village",40.7355,-74.00142,"Entire home/apt",175,30,19,2018-09-06,0.48,1,0
"256",9365126,"Fully Furnished studio in Brooklyn",48593631,"George","Brooklyn","Carroll Gardens",40.6775,-73.99787,"Entire home/apt",105,30,10,2018-09-07,0.28,1,0
"257",23160162,"Large bright loft in Williamsburg",71840935,"Cara","Brooklyn","Williamsburg",40.70597,-73.95319,"Private room",58,30,5,2018-09-07,0.13,1,0
"258",980561,"Beautiful, private, uptown studio",15742,"Alix","Manhattan","Harlem",40.82825,-73.94789,"Entire home/apt",86,30,37,2018-09-08,0.38,1,90
"259",4343860,"Amazing Sunny Big Studio in East Village/ Union Sq",7679928,"Ángel","Manhattan","Gramercy",40.7337,-73.98268,"Entire home/apt",199,30,18,2018-09-08,0.23,1,0
"260",5991675,"Peaceful room in sweet neighborhood",22388424,"Leslie","Queens","Ridgewood",40.70389,-73.91017,"Private room",46,7,17,2018-09-08,0.26,2,314
"261",7545750,"Light Filled Studio Apartment",39539952,"Jennifer","Manhattan","Inwood",40.86318,-73.92765,"Entire home/apt",40,30,7,2018-09-08,0.1,1,0
"262",28033814,"Large bright bedroom near Bushwick",199203455,"","Queens","Ridgewood",40.70395,-73.91051,"Private room",76,30,3,2018-09-08,0.09,1,0
"263",9062257,"Spacious 1-bedroom in Crown Heights",6075567,"Yasmin","Brooklyn","Crown Heights",40.671,-73.94784,"Entire home/apt",100,30,13,2018-09-09,0.21,1,0
"264",11239248,"Charming 1BD in hip east village",12317978,"Megan","Manhattan","East Village",40.72648,-73.98001,"Entire home/apt",120,30,25,2018-09-09,0.41,1,0
"265",20465477,"Beautiful 2-bed apartment in leafy Boerum Hill",60350045,"Katie","Brooklyn","Boerum Hill",40.68614,-73.98373,"Entire home/apt",130,30,2,2018-09-09,0.06,2,0
"266",23905542,"Lush brownstone apartment in Park Slope",1630247,"Ben","Brooklyn","Park Slope",40.67718,-73.98071,"Entire home/apt",185,30,9,2018-09-09,0.24,1,0
"267",25830098,"Convenient Place to Crash in Williamsburg",4058230,"Azeem","Brooklyn","Williamsburg",40.71521,-73.9482,"Private room",60,30,3,2018-09-09,0.09,2,87
"268",26324904,"Best place at queens",167568754,"Konrad","Queens","Middle Village",40.71105,-73.87394,"Entire home/apt",100,30,4,2018-09-09,0.12,1,0
"269",27723810,"Sunny room with roof deck in Brooklyn",9503685,"Aaron","Brooklyn","Bedford-Stuyvesant",40.69185,-73.94364,"Private room",88,30,2,2018-09-09,0.06,2,0
"270",8228217,"Bold and bodacious in the fall",43390488,"Valvil","Brooklyn","Flatbush",40.64381,-73.95297,"Private room",55,30,4,2018-09-10,0.06,1,89
"271",18646075,"A Chic Harlem stay",63417081,"Devon","Manhattan","Harlem",40.82172,-73.94351,"Private room",36,30,4,2018-09-10,0.09,8,364
"272",19348168,"Cyn",74033595,"Cyn","Brooklyn","Bedford-Stuyvesant",40.6766,-73.91419,"Private room",58,30,1,2018-09-10,0.03,1,0
"273",26306276,"art-filled williamsburg room w/ ensuite bathroom",32543699,"Lucia","Brooklyn","Williamsburg",40.71561,-73.95664,"Private room",75,30,2,2018-09-10,0.06,2,0
"274",27482592,"Cute, clean and sunny one bedroom with character",52644225,"Alex And Tatiana","Queens","Sunnyside",40.74185,-73.92569,"Entire home/apt",85,30,3,2018-09-10,0.09,1,0
"275",28100549,"A room in Brooklyn",9917136,"Rani","Brooklyn","Bedford-Stuyvesant",40.678,-73.92298,"Private room",45,31,2,2018-09-10,0.06,2,89
"276",8849758,"Peaceful Retreat",23270872,"Jason","Brooklyn","Bedford-Stuyvesant",40.68553,-73.91676,"Private room",100,3,11,2018-09-11,0.16,1,86
"277",11716127,"3 C GREAT 1BR APT IN MANHATTAN NY!!!",24715671,"Julia","Manhattan","Midtown",40.74334,-73.98401,"Entire home/apt",99,29,4,2018-09-11,0.07,6,343
